Timestamp,Conductivity (uS/cm),Specific Conductance (uS/cm),Temperature (C)
10/1/2016 12:13,164.2,174.1,22
10/1/2016 12:13,163.9,173.8,22
10/1/2016 12:13,163.7,173.5,22
10/1/2016 12:13,163.5,173.4,22
10/1/2016 12:13,163.4,173.2,22
10/1/2016 12:13,163.3,173.1,22
10/1/2016 12:13,163.1,172.9,22
10/1/2016 12:13,163,172.7,22
10/1/2016 12:13,162.6,172.4,22
10/1/2016 12:13,162.3,172,22
10/1/2016 12:13,162.1,171.9,22
10/1/2016 12:13,161.8,171.5,22
10/1/2016 12:13,161.6,171.3,22
10/1/2016 12:13,161.5,171.2,22
10/1/2016 12:13,161.4,171.1,22
10/1/2016 12:13,161.2,170.9,22
10/1/2016 12:13,161,170.7,22
10/1/2016 12:13,160.9,170.5,22
10/1/2016 12:13,160.5,170.1,22
10/1/2016 12:13,160.1,169.7,22
10/1/2016 12:13,159.8,169.4,22
10/1/2016 12:13,159.6,169.1,22
10/1/2016 12:13,159.2,168.8,22
10/1/2016 12:13,158.9,168.5,22
10/1/2016 12:13,158.8,168.3,22
10/1/2016 12:13,158.6,168.1,22
10/1/2016 12:13,158.3,167.8,22
10/1/2016 12:13,158.2,167.7,22
10/1/2016 12:13,158.1,167.6,22
10/1/2016 12:13,157.4,166.9,22
10/1/2016 12:13,157.1,166.5,22
10/1/2016 12:13,156.9,166.3,22
10/1/2016 12:13,156.3,165.7,22
10/1/2016 12:13,156.3,165.6,22
10/1/2016 12:13,156.2,165.6,22
10/1/2016 12:13,156.4,165.8,22
10/1/2016 12:13,155.9,165.3,22
10/1/2016 12:13,155.7,165,22
10/1/2016 12:13,155.8,165.2,22
10/1/2016 12:13,155.7,165.1,22
10/1/2016 12:13,155.7,165,22
10/1/2016 12:13,155.5,164.9,22
10/1/2016 12:13,155.5,164.8,22
10/1/2016 12:13,155.2,164.6,22
10/1/2016 12:13,155.1,164.4,22
10/1/2016 12:13,154.9,164.2,22
10/1/2016 12:13,154.6,163.9,22
10/1/2016 12:13,154.4,163.7,22
10/1/2016 12:13,154.2,163.5,22
10/1/2016 12:13,153.8,163,22
10/1/2016 12:13,153.6,162.8,22
10/1/2016 12:13,153.5,162.7,22
10/1/2016 12:13,153.3,162.5,22
10/1/2016 12:13,153.1,162.3,22
10/1/2016 12:13,153,162.1,22
10/1/2016 12:13,152.9,162.1,22
10/1/2016 12:13,152.7,161.9,22
10/1/2016 12:14,152.6,161.7,22
10/1/2016 12:14,152.3,161.5,22
10/1/2016 12:14,151.8,160.9,22
10/1/2016 12:14,151.5,160.5,22
10/1/2016 12:14,151.3,160.4,22
10/1/2016 12:14,150.9,160,22
10/1/2016 12:14,150.7,159.8,22
10/1/2016 12:14,150.6,159.7,22
10/1/2016 12:14,150.4,159.4,22
10/1/2016 12:14,150.2,159.2,22
10/1/2016 12:14,150.1,159.1,22
10/1/2016 12:14,149.8,158.8,22
10/1/2016 12:14,149.6,158.6,22
10/1/2016 12:14,149.2,158.1,22
10/1/2016 12:14,149,157.9,22
10/1/2016 12:14,148.7,157.7,22
10/1/2016 12:14,148.4,157.3,22
10/1/2016 12:14,148.2,157.1,22
10/1/2016 12:14,148.2,157.1,22
10/1/2016 12:14,148.2,157.1,22
10/1/2016 12:14,148.2,157.1,22
10/1/2016 12:14,148.1,157,22
10/1/2016 12:14,148,156.8,22
10/1/2016 12:14,147.8,156.7,22
10/1/2016 12:14,147.8,156.6,22
10/1/2016 12:14,147.8,156.7,22
10/1/2016 12:14,147.7,156.6,22
10/1/2016 12:14,147.7,156.5,22
10/1/2016 12:14,147.4,156.2,22
10/1/2016 12:14,147.3,156.1,22
10/1/2016 12:14,147.2,156,22
10/1/2016 12:14,147,155.8,22
10/1/2016 12:14,146.6,155.4,22
10/1/2016 12:14,146.5,155.2,22
10/1/2016 12:14,146.4,155.2,22
10/1/2016 12:14,146.1,154.8,22
10/1/2016 12:14,145.9,154.6,22
10/1/2016 12:14,145.8,154.5,22
10/1/2016 12:14,145.7,154.4,22
10/1/2016 12:14,145.5,154.3,22
10/1/2016 12:14,145.5,154.2,22
10/1/2016 12:14,145.4,154.1,22
10/1/2016 12:14,145,153.7,22
10/1/2016 12:14,144.8,153.5,22
10/1/2016 12:14,144.7,153.4,22
10/1/2016 12:14,144.6,153.3,22
10/1/2016 12:14,144.2,152.8,22
10/1/2016 12:14,144,152.6,22
10/1/2016 12:14,143.9,152.5,22
10/1/2016 12:14,143.8,152.4,22
10/1/2016 12:14,143.5,152.1,22
10/1/2016 12:14,143.3,151.9,22
10/1/2016 12:14,143.1,151.7,22
10/1/2016 12:14,142.6,151.2,22
10/1/2016 12:14,142.4,150.9,22
10/1/2016 12:14,142,150.5,22
10/1/2016 12:14,141.8,150.3,22
10/1/2016 12:14,141.7,150.2,22
10/1/2016 12:14,141.3,149.8,22
10/1/2016 12:14,141.1,149.5,22
10/1/2016 12:15,140.6,149,22
10/1/2016 12:15,140.4,148.8,22
10/1/2016 12:15,140.2,148.6,22
10/1/2016 12:15,140.1,148.5,22
10/1/2016 12:15,140,148.4,22
10/1/2016 12:15,139.4,147.8,22
10/1/2016 12:15,139.4,147.7,22
10/1/2016 12:15,139.3,147.7,22
10/1/2016 12:15,139.3,147.6,22
10/1/2016 12:15,139.1,147.4,22
10/1/2016 12:15,139.1,147.4,22
10/1/2016 12:15,139.1,147.4,22
10/1/2016 12:15,139.1,147.5,22
10/1/2016 12:15,139.2,147.5,22
10/1/2016 12:15,139.2,147.5,22
10/1/2016 12:15,138.2,146.5,22
10/1/2016 12:15,138.3,146.6,22
10/1/2016 12:15,138.4,146.7,22
10/1/2016 12:15,138.3,146.6,22
10/1/2016 12:15,138.3,146.6,22
10/1/2016 12:15,138.1,146.4,22
10/1/2016 12:15,138,146.2,22
10/1/2016 12:15,137.7,145.9,22
10/1/2016 12:15,137.9,146.1,22
10/1/2016 12:15,138,146.3,22
10/1/2016 12:15,137.8,146.1,22
10/1/2016 12:15,137.6,145.9,22
10/1/2016 12:15,137.5,145.7,22
10/1/2016 12:15,137.4,145.6,22
10/1/2016 12:15,136.8,145,22
10/1/2016 12:15,136.6,144.8,22
10/1/2016 12:15,136.5,144.7,22
10/1/2016 12:15,136.4,144.5,22
10/1/2016 12:15,136.3,144.4,22
10/1/2016 12:15,136.3,144.4,22
10/1/2016 12:15,136.3,144.4,22.1
10/1/2016 12:15,136.2,144.3,22.1
10/1/2016 12:15,136,144.1,22.1
10/1/2016 12:15,135.8,143.9,22.1
10/1/2016 12:15,135.8,143.9,22.1
10/1/2016 12:15,135.7,143.8,22.1
10/1/2016 12:15,135.4,143.4,22.1
10/1/2016 12:15,135.2,143.2,22.1
10/1/2016 12:15,135,143,22.1
10/1/2016 12:15,134.8,142.9,22.1
10/1/2016 12:15,134.7,142.7,22.1
10/1/2016 12:15,134.7,142.7,22.1
10/1/2016 12:15,134.7,142.7,22.1
10/1/2016 12:15,134.7,142.7,22.1
10/1/2016 12:15,134.6,142.6,22.1
10/1/2016 12:15,134.2,142.2,22
10/1/2016 12:15,134.1,142.1,22
10/1/2016 12:15,134,142,22
10/1/2016 12:15,133.9,141.9,22
10/1/2016 12:15,133.9,141.9,22
10/1/2016 12:15,133.9,141.9,22
10/1/2016 12:15,133.6,141.6,22
10/1/2016 12:15,133.5,141.5,22
10/1/2016 12:15,133.5,141.5,22
10/1/2016 12:15,133.5,141.4,22
10/1/2016 12:16,133.2,141.2,22
10/1/2016 12:16,133.1,141,22
10/1/2016 12:16,133,141,22
10/1/2016 12:16,132.6,140.6,22
10/1/2016 12:16,132.4,140.3,22
10/1/2016 12:16,132.3,140.2,22
10/1/2016 12:16,132.1,140,22
10/1/2016 12:16,132,139.9,22
10/1/2016 12:16,131.9,139.8,22
10/1/2016 12:16,131.7,139.6,22
10/1/2016 12:16,131.6,139.5,22
10/1/2016 12:16,131.6,139.5,22
10/1/2016 12:16,131.2,139.1,22
10/1/2016 12:16,130.4,138.2,22
10/1/2016 12:16,130,137.8,22
10/1/2016 12:16,130.4,138.2,22
10/1/2016 12:16,130.6,138.4,22
10/1/2016 12:16,130.9,138.7,22
10/1/2016 12:16,131,138.9,22
10/1/2016 12:16,130.5,138.3,22
10/1/2016 12:16,130.3,138,22
10/1/2016 12:16,130.1,137.9,22
10/1/2016 12:16,130.1,137.8,22
10/1/2016 12:16,129.7,137.5,22
10/1/2016 12:16,129.5,137.2,22
10/1/2016 12:16,129.3,137,22
10/1/2016 12:16,129.2,136.9,22
10/1/2016 12:16,129.1,136.8,22
10/1/2016 12:16,129,136.7,22
10/1/2016 12:16,128.9,136.6,22
10/1/2016 12:16,128.7,136.4,22
10/1/2016 12:16,128.6,136.3,22
10/1/2016 12:16,128.6,136.3,22
10/1/2016 12:16,128.5,136.1,22
10/1/2016 12:16,128.3,136,22
10/1/2016 12:16,128.3,135.9,22
10/1/2016 12:16,128.1,135.8,22
10/1/2016 12:16,127.7,135.3,22
10/1/2016 12:16,127.5,135.1,22
10/1/2016 12:16,127.3,134.9,22
10/1/2016 12:16,126.9,134.5,22
10/1/2016 12:16,126.7,134.3,22
10/1/2016 12:16,126.6,134.1,22
10/1/2016 12:16,126.2,133.7,22
10/1/2016 12:16,125.9,133.4,22
10/1/2016 12:16,125.8,133.3,22
10/1/2016 12:16,125.8,133.3,22
10/1/2016 12:16,125.8,133.3,22
10/1/2016 12:16,125.7,133.2,22
10/1/2016 12:16,125.4,132.9,22
10/1/2016 12:16,125.1,132.6,22
10/1/2016 12:16,125,132.4,22
10/1/2016 12:16,124.9,132.3,22
10/1/2016 12:16,124.9,132.3,22
10/1/2016 12:16,124.9,132.3,22
10/1/2016 12:16,124.9,132.3,22
10/1/2016 12:16,124.8,132.2,22
10/1/2016 12:16,124.7,132.1,22
10/1/2016 12:16,124.7,132.1,22
10/1/2016 12:16,124.7,132.1,22
10/1/2016 12:17,124.4,131.9,22
10/1/2016 12:17,124.3,131.7,22
10/1/2016 12:17,124.2,131.6,22
10/1/2016 12:17,124.1,131.5,22
10/1/2016 12:17,124,131.5,22
10/1/2016 12:17,124,131.4,22
10/1/2016 12:17,124.1,131.6,22
10/1/2016 12:17,123.8,131.2,22
10/1/2016 12:17,123.7,131,22
10/1/2016 12:17,123.7,131.1,22
10/1/2016 12:17,123.7,131,22
10/1/2016 12:17,123.5,130.9,22
10/1/2016 12:17,123.4,130.8,22
10/1/2016 12:17,123.7,131.1,22
10/1/2016 12:17,123.8,131.2,22
10/1/2016 12:17,123.6,131,22
10/1/2016 12:17,123.5,130.9,22
10/1/2016 12:17,123.6,131,22
10/1/2016 12:17,123.7,131.1,22
10/1/2016 12:17,123.6,131,22
10/1/2016 12:17,123.5,130.8,22
10/1/2016 12:17,123.5,130.9,22
10/1/2016 12:17,123.5,130.9,22
10/1/2016 12:17,123.3,130.6,22
10/1/2016 12:17,123.2,130.5,22
10/1/2016 12:17,123.1,130.4,22
10/1/2016 12:17,123,130.4,22
10/1/2016 12:17,122.9,130.3,22
10/1/2016 12:17,122.6,130,22
10/1/2016 12:17,122.3,129.6,22
10/1/2016 12:17,122.1,129.4,22
10/1/2016 12:17,122,129.3,22
10/1/2016 12:17,122.2,129.5,22
10/1/2016 12:17,122.1,129.4,22
10/1/2016 12:17,122,129.3,22
10/1/2016 12:17,122,129.3,22
10/1/2016 12:17,121.9,129.2,22
10/1/2016 12:17,121.9,129.2,22
10/1/2016 12:17,121.8,129.1,22
10/1/2016 12:17,121.8,129.1,22
10/1/2016 12:17,121.7,129,22
10/1/2016 12:17,121.7,128.9,22
10/1/2016 12:17,121.6,128.9,22
10/1/2016 12:17,121.5,128.7,22
10/1/2016 12:17,121.4,128.6,22
10/1/2016 12:17,121.4,128.6,22
10/1/2016 12:17,121.3,128.6,22
10/1/2016 12:17,121.1,128.4,22
10/1/2016 12:17,121,128.3,22
10/1/2016 12:17,120.8,128,22
10/1/2016 12:17,120.7,127.9,22
10/1/2016 12:17,120.6,127.8,22
10/1/2016 12:17,120.4,127.6,22
10/1/2016 12:17,120.5,127.7,22
10/1/2016 12:17,120.6,127.8,22
10/1/2016 12:17,120.4,127.6,22
10/1/2016 12:17,120.4,127.6,22
10/1/2016 12:17,120.1,127.3,22
10/1/2016 12:17,120,127.2,22
10/1/2016 12:17,119.9,127.1,22
10/1/2016 12:18,119.9,127.1,22
10/1/2016 12:18,119.9,127,22
10/1/2016 12:18,119.9,127.1,22
10/1/2016 12:18,119.8,127,22
10/1/2016 12:18,119.8,127,22
10/1/2016 12:18,119.6,126.7,22
10/1/2016 12:18,119.3,126.5,22
10/1/2016 12:18,119.1,126.2,22
10/1/2016 12:18,119,126.1,22
10/1/2016 12:18,118.8,125.9,22
10/1/2016 12:18,118.7,125.8,22
10/1/2016 12:18,118.7,125.8,22
10/1/2016 12:18,118.4,125.5,22
10/1/2016 12:18,118.5,125.6,22
10/1/2016 12:18,118.6,125.7,22
10/1/2016 12:18,118.6,125.6,22
10/1/2016 12:18,118.3,125.4,22
10/1/2016 12:18,118.1,125.2,22
10/1/2016 12:18,118.1,125.1,22
10/1/2016 12:18,118.1,125.2,22
10/1/2016 12:18,118,125.1,22
10/1/2016 12:18,118,125,22
10/1/2016 12:18,117.9,124.9,22
10/1/2016 12:18,117.3,124.3,22
10/1/2016 12:18,117,124,22
10/1/2016 12:18,117.2,124.2,22
10/1/2016 12:18,117.1,124.1,22
10/1/2016 12:18,117.1,124.1,22
10/1/2016 12:18,117.1,124.2,22
10/1/2016 12:18,116.8,123.8,22
10/1/2016 12:18,116.9,123.9,22
10/1/2016 12:18,116.9,123.9,22
10/1/2016 12:18,116.8,123.8,22
10/1/2016 12:18,116.7,123.7,22
10/1/2016 12:18,116.6,123.6,22
10/1/2016 12:18,116.5,123.5,22
10/1/2016 12:18,116.3,123.3,22
10/1/2016 12:18,116.3,123.3,22
10/1/2016 12:18,116.3,123.3,22
10/1/2016 12:18,116.2,123.1,22
10/1/2016 12:18,115.9,122.8,22
10/1/2016 12:18,115.7,122.6,22
10/1/2016 12:18,115.8,122.8,22
10/1/2016 12:18,115.9,122.9,22
10/1/2016 12:18,115.7,122.7,22
10/1/2016 12:18,115.6,122.6,22
10/1/2016 12:18,115.6,122.6,22
10/1/2016 12:18,115.7,122.6,22
10/1/2016 12:18,115.7,122.6,22
10/1/2016 12:18,115.6,122.5,22
10/1/2016 12:18,115.5,122.4,22
10/1/2016 12:18,115.5,122.4,22
10/1/2016 12:18,115.4,122.3,22
10/1/2016 12:18,115.4,122.3,22
10/1/2016 12:18,115.3,122.2,22
10/1/2016 12:18,115.3,122.2,22
10/1/2016 12:18,115.2,122.1,22
10/1/2016 12:18,115.1,122,22
10/1/2016 12:18,115.1,122,22
10/1/2016 12:18,115.1,122,22
10/1/2016 12:19,115,121.9,22
10/1/2016 12:19,114.9,121.8,22
10/1/2016 12:19,114.9,121.8,22
10/1/2016 12:19,114.9,121.8,22
10/1/2016 12:19,114.7,121.6,22
10/1/2016 12:19,114.6,121.5,22
10/1/2016 12:19,114.6,121.4,22
10/1/2016 12:19,114.3,121.2,22
10/1/2016 12:19,114.2,121.1,22
10/1/2016 12:19,114.4,121.2,22
10/1/2016 12:19,114.4,121.2,22
10/1/2016 12:19,114.4,121.2,22
10/1/2016 12:19,114.4,121.2,22
10/1/2016 12:19,114.3,121.1,22
10/1/2016 12:19,114.1,120.9,22
10/1/2016 12:19,114,120.8,22
10/1/2016 12:19,114,120.8,22
10/1/2016 12:19,114,120.9,22
10/1/2016 12:19,114.1,120.9,22
10/1/2016 12:19,114,120.8,22
10/1/2016 12:19,114,120.8,22
10/1/2016 12:19,113.9,120.8,22
10/1/2016 12:19,113.9,120.7,22
10/1/2016 12:19,113.8,120.6,22
10/1/2016 12:19,113.7,120.5,22
10/1/2016 12:19,113.6,120.5,22
10/1/2016 12:19,113.5,120.4,22
10/1/2016 12:19,113.4,120.2,22
10/1/2016 12:19,113.4,120.2,22
10/1/2016 12:19,113.2,120,22
10/1/2016 12:19,113.2,120,22
10/1/2016 12:19,113.3,120.1,22
10/1/2016 12:19,113.4,120.2,22
10/1/2016 12:19,113.1,119.9,22
10/1/2016 12:19,113.1,119.8,22
10/1/2016 12:19,113,119.8,22
10/1/2016 12:19,112.9,119.7,22
10/1/2016 12:19,113,119.7,22
10/1/2016 12:19,113,119.8,22
10/1/2016 12:19,112.9,119.6,22
10/1/2016 12:19,112.8,119.6,22
10/1/2016 12:19,112.7,119.5,22
10/1/2016 12:19,112.6,119.4,22
10/1/2016 12:19,112.6,119.3,22
10/1/2016 12:19,112.5,119.2,22
10/1/2016 12:19,112.4,119.1,22
10/1/2016 12:19,112.3,119.1,22
10/1/2016 12:19,112.1,118.8,22
10/1/2016 12:19,112,118.7,22
10/1/2016 12:19,112,118.7,22
10/1/2016 12:19,112,118.7,22
10/1/2016 12:19,111.9,118.6,22
10/1/2016 12:19,111.9,118.6,22
10/1/2016 12:19,111.8,118.5,22
10/1/2016 12:19,111.7,118.4,22
10/1/2016 12:19,111.7,118.4,22
10/1/2016 12:19,111.8,118.5,22
10/1/2016 12:19,111.7,118.4,22
10/1/2016 12:19,111.6,118.3,22
10/1/2016 12:19,111.6,118.3,22
10/1/2016 12:20,111.4,118.1,22
10/1/2016 12:20,111.4,118.1,22
10/1/2016 12:20,111.4,118,22
10/1/2016 12:20,111.2,117.8,22
10/1/2016 12:20,110.9,117.6,22
10/1/2016 12:20,110.8,117.5,22
10/1/2016 12:20,110.9,117.5,22
10/1/2016 12:20,110.9,117.5,22
10/1/2016 12:20,110.8,117.4,22
10/1/2016 12:20,110.7,117.4,22
10/1/2016 12:20,110.7,117.3,22
10/1/2016 12:20,110.6,117.3,22
10/1/2016 12:20,110.6,117.3,22
10/1/2016 12:20,110.6,117.2,22
10/1/2016 12:20,110.5,117.1,22
10/1/2016 12:20,110.5,117.1,22
10/1/2016 12:20,110.4,117,22
10/1/2016 12:20,110.2,116.8,22
10/1/2016 12:20,110.2,116.8,22
10/1/2016 12:20,110.1,116.7,22
10/1/2016 12:20,110,116.6,22
10/1/2016 12:20,110,116.6,22
10/1/2016 12:20,110,116.6,22
10/1/2016 12:20,109.9,116.5,22
10/1/2016 12:20,109.8,116.4,22
10/1/2016 12:20,109.8,116.4,22
10/1/2016 12:20,109.6,116.2,22
10/1/2016 12:20,109.6,116.2,22
10/1/2016 12:20,109.6,116.2,22
10/1/2016 12:20,109.6,116.2,22
10/1/2016 12:20,109.6,116.2,22
10/1/2016 12:20,109.7,116.3,22
10/1/2016 12:20,109.8,116.3,22
10/1/2016 12:20,109.7,116.2,22
10/1/2016 12:20,109.6,116.2,22
10/1/2016 12:20,109.6,116.1,22
10/1/2016 12:20,109.4,115.9,22
10/1/2016 12:20,109.3,115.8,22
10/1/2016 12:20,109.2,115.8,22
10/1/2016 12:20,109.2,115.7,22
10/1/2016 12:20,109.2,115.8,22
10/1/2016 12:20,109.2,115.7,22
10/1/2016 12:20,109.2,115.7,22
10/1/2016 12:20,109.1,115.7,22
10/1/2016 12:20,109,115.5,22
10/1/2016 12:20,108.7,115.2,22
10/1/2016 12:20,108.5,115,22
10/1/2016 12:20,108.6,115.1,22
10/1/2016 12:20,108.5,115.1,22
10/1/2016 12:20,108.5,115,22
10/1/2016 12:20,108.5,115,22
10/1/2016 12:20,108.5,115,22
10/1/2016 12:20,108.5,115,22
10/1/2016 12:20,108.5,115,22
10/1/2016 12:20,108.4,114.9,22
10/1/2016 12:20,108.5,115,22
10/1/2016 12:20,108.5,115,22
10/1/2016 12:20,108.4,114.9,22
10/1/2016 12:20,108.4,114.9,22
10/1/2016 12:20,108.4,114.9,22
10/1/2016 12:21,108.2,114.7,22
10/1/2016 12:21,108.2,114.6,22
10/1/2016 12:21,108.1,114.6,22
10/1/2016 12:21,108.2,114.6,22
10/1/2016 12:21,108,114.4,22
10/1/2016 12:21,108,114.5,22
10/1/2016 12:21,108,114.5,22
10/1/2016 12:21,108,114.5,22
10/1/2016 12:21,107.9,114.4,22
10/1/2016 12:21,107.9,114.3,22
10/1/2016 12:21,107.8,114.3,22
10/1/2016 12:21,107.6,114.1,22
10/1/2016 12:21,107.6,114,22
10/1/2016 12:21,107.7,114.1,22
10/1/2016 12:21,107.6,114,22
10/1/2016 12:21,107.5,113.9,22
10/1/2016 12:21,107.4,113.9,22
10/1/2016 12:21,107.3,113.8,22
10/1/2016 12:21,107.3,113.8,22
10/1/2016 12:21,107.3,113.8,22
10/1/2016 12:21,107.3,113.7,22
10/1/2016 12:21,107.2,113.7,22
10/1/2016 12:21,107.1,113.5,22
10/1/2016 12:21,107,113.4,22
10/1/2016 12:21,107.2,113.6,22
10/1/2016 12:21,107.1,113.6,22
10/1/2016 12:21,107.1,113.6,22
10/1/2016 12:21,107.1,113.6,22
10/1/2016 12:21,107.1,113.5,22
10/1/2016 12:21,107,113.4,22
10/1/2016 12:21,107,113.4,22
10/1/2016 12:21,106.9,113.3,22
10/1/2016 12:21,106.8,113.2,22
10/1/2016 12:21,106.8,113.2,22
10/1/2016 12:21,106.6,113,22
10/1/2016 12:21,106.8,113.2,22
10/1/2016 12:21,106.8,113.2,22
10/1/2016 12:21,106.7,113.1,22
10/1/2016 12:21,106.7,113.1,22
10/1/2016 12:21,106.6,113,22
10/1/2016 12:21,106.6,113,22
10/1/2016 12:21,106.6,113,22
10/1/2016 12:21,106.6,113,22
10/1/2016 12:21,106.6,113,22
10/1/2016 12:21,106.5,112.9,22
10/1/2016 12:21,106.5,112.9,22
10/1/2016 12:21,106.5,112.9,22
10/1/2016 12:21,106.6,112.9,22
10/1/2016 12:21,106.4,112.8,22
10/1/2016 12:21,106.4,112.7,22
10/1/2016 12:21,106.4,112.7,22
10/1/2016 12:21,106.3,112.7,22
10/1/2016 12:21,106.3,112.6,22
10/1/2016 12:21,106.2,112.6,22
10/1/2016 12:21,106.2,112.6,22
10/1/2016 12:21,106,112.4,22
10/1/2016 12:21,106,112.3,22
10/1/2016 12:21,106,112.4,22
10/1/2016 12:21,106,112.4,22
10/1/2016 12:21,106,112.4,22
10/1/2016 12:22,105.7,112.1,22
10/1/2016 12:22,105.8,112.1,22
10/1/2016 12:22,105.8,112.1,22
10/1/2016 12:22,105.8,112.1,22
10/1/2016 12:22,105.7,112.1,22
10/1/2016 12:22,105.8,112.1,22
10/1/2016 12:22,105.8,112.1,22
10/1/2016 12:22,105.7,112,22
10/1/2016 12:22,105.6,112,22
10/1/2016 12:22,105.5,111.8,22
10/1/2016 12:22,105.4,111.7,22
10/1/2016 12:22,105.5,111.8,22
10/1/2016 12:22,105.5,111.8,22
10/1/2016 12:22,105.6,111.9,22
10/1/2016 12:22,105.5,111.8,22
10/1/2016 12:22,105.5,111.8,22
10/1/2016 12:22,105.4,111.8,22
10/1/2016 12:22,105.3,111.6,22
10/1/2016 12:22,105.2,111.5,22
10/1/2016 12:22,105.3,111.6,22
10/1/2016 12:22,105.3,111.6,22
10/1/2016 12:22,105.2,111.5,22
10/1/2016 12:22,105.1,111.4,22
10/1/2016 12:22,105.1,111.4,22
10/1/2016 12:22,105,111.3,22
10/1/2016 12:22,105,111.3,22
10/1/2016 12:22,105.1,111.4,22
10/1/2016 12:22,105.1,111.4,22
10/1/2016 12:22,105,111.3,22
10/1/2016 12:22,105,111.3,22
10/1/2016 12:22,105,111.3,22
10/1/2016 12:22,105.1,111.4,22
10/1/2016 12:22,105,111.3,22
10/1/2016 12:22,105,111.3,22
10/1/2016 12:22,104.8,111.1,22
10/1/2016 12:22,104.8,111.1,22
10/1/2016 12:22,104.8,111.1,22
10/1/2016 12:22,104.8,111.1,22
10/1/2016 12:22,104.7,111,22
10/1/2016 12:22,104.8,111.1,22
10/1/2016 12:22,104.8,111.1,22
10/1/2016 12:22,104.4,110.7,22
10/1/2016 12:22,104.5,110.8,22
10/1/2016 12:22,104.6,110.8,22
10/1/2016 12:22,104.6,110.8,22
10/1/2016 12:22,104.5,110.8,22
10/1/2016 12:22,104.5,110.8,22
10/1/2016 12:22,104.5,110.8,22
10/1/2016 12:22,104.4,110.7,22
10/1/2016 12:22,104.3,110.6,22
10/1/2016 12:22,104.3,110.5,22
10/1/2016 12:22,104.3,110.6,22
10/1/2016 12:22,104.2,110.5,22
10/1/2016 12:22,104.2,110.4,22
10/1/2016 12:22,104.2,110.4,22
10/1/2016 12:22,104.1,110.4,22
10/1/2016 12:22,104.1,110.3,22
10/1/2016 12:22,104.1,110.3,22
10/1/2016 12:22,103.8,110,22
10/1/2016 12:22,103.8,110,22
10/1/2016 12:23,103.8,110,22
10/1/2016 12:23,103.8,110,22
10/1/2016 12:23,103.7,109.9,22
10/1/2016 12:23,103.6,109.8,22
10/1/2016 12:23,103.6,109.8,22
10/1/2016 12:23,103.5,109.7,22
10/1/2016 12:23,103.6,109.8,22
10/1/2016 12:23,103.6,109.8,22
10/1/2016 12:23,103.5,109.7,22
10/1/2016 12:23,103.5,109.7,22
10/1/2016 12:23,103.4,109.6,22
10/1/2016 12:23,103.4,109.6,22
10/1/2016 12:23,103.4,109.6,22
10/1/2016 12:23,103.4,109.5,22
10/1/2016 12:23,103.3,109.5,22
10/1/2016 12:23,103.3,109.5,22
10/1/2016 12:23,103.3,109.5,22
10/1/2016 12:23,103.3,109.5,22
10/1/2016 12:23,103.3,109.5,22
10/1/2016 12:23,103.2,109.4,22
10/1/2016 12:23,103.2,109.3,22
10/1/2016 12:23,103.2,109.4,22
10/1/2016 12:23,103.2,109.4,22
10/1/2016 12:23,103.2,109.4,22
10/1/2016 12:23,103.2,109.3,22
10/1/2016 12:23,103.1,109.3,22
10/1/2016 12:23,102.9,109.1,22
10/1/2016 12:23,102.8,109,22
10/1/2016 12:23,103,109.1,22
10/1/2016 12:23,103.1,109.3,22
10/1/2016 12:23,103.2,109.3,22
10/1/2016 12:23,103.2,109.3,22
10/1/2016 12:23,103.2,109.3,22
10/1/2016 12:23,103.1,109.2,22
10/1/2016 12:23,103,109.2,22
10/1/2016 12:23,103,109.2,22
10/1/2016 12:23,103,109.1,22
10/1/2016 12:23,103,109.1,22
10/1/2016 12:23,103,109.1,22
10/1/2016 12:23,103,109.1,22
10/1/2016 12:23,103,109.1,22
10/1/2016 12:23,102.8,109,22
10/1/2016 12:23,102.8,109,22
10/1/2016 12:23,102.8,108.9,22
10/1/2016 12:23,102.7,108.9,22
10/1/2016 12:23,102.8,108.9,22
10/1/2016 12:23,102.8,109,22
10/1/2016 12:23,102.8,109,22
10/1/2016 12:23,102.8,108.9,22
10/1/2016 12:23,102.5,108.7,22
10/1/2016 12:23,102.4,108.6,22
10/1/2016 12:23,102.2,108.3,22
10/1/2016 12:23,102.4,108.5,22
10/1/2016 12:23,102.5,108.6,22
10/1/2016 12:23,102.5,108.7,22
10/1/2016 12:23,102.5,108.6,22
10/1/2016 12:23,102.3,108.4,22
10/1/2016 12:23,102.1,108.2,22
10/1/2016 12:23,102.2,108.3,22
10/1/2016 12:23,102.3,108.4,22
10/1/2016 12:24,102.3,108.5,22
10/1/2016 12:24,102.3,108.4,22
10/1/2016 12:24,102.2,108.3,22
10/1/2016 12:24,102.2,108.3,22
10/1/2016 12:24,102.2,108.3,22
10/1/2016 12:24,102.2,108.3,22
10/1/2016 12:24,102.2,108.3,22
10/1/2016 12:24,102.1,108.3,22
10/1/2016 12:24,102.1,108.2,22
10/1/2016 12:24,102,108.2,22
10/1/2016 12:24,102,108.1,22
10/1/2016 12:24,102.1,108.2,22
10/1/2016 12:24,101.9,108,22
10/1/2016 12:24,101.9,108,22
10/1/2016 12:24,101.9,108,22
10/1/2016 12:24,101.9,108,22
10/1/2016 12:24,101.9,108,22
10/1/2016 12:24,101.9,108,22
10/1/2016 12:24,101.8,107.9,22
10/1/2016 12:24,101.8,107.9,22
