"Timestamp","Conductivity (uS/cm)","Specific Conductance (uS/cm)","Dissolved Oxygen (mg/L)","pH_1 (Units)","Temperature (C)","Comment","Site","Folder","Unit ID"
"9/30/2017 10:38:26","139.7","146.4","7.02","6.85","22.6","","LYON","LYON","STD"
"9/30/2017 10:38:31","139.7","146.5","6.97","6.86","22.6","","LYON","LYON","STD"
"9/30/2017 10:38:36","139.7","146.5","6.96","6.86","22.6","","LYON","LYON","STD"
"9/30/2017 10:38:41","139.7","146.5","6.99","6.86","22.6","","LYON","LYON","STD"
"9/30/2017 10:38:46","139.7","146.5","7.03","6.86","22.6","","LYON","LYON","STD"
"9/30/2017 10:38:51","139.7","146.5","7.07","6.86","22.6","","LYON","LYON","STD"
"9/30/2017 10:38:56","139.8","146.6","7.09","6.85","22.6","","LYON","LYON","STD"
"9/30/2017 10:39:01","139.6","146.4","7.11","6.86","22.5","","LYON","LYON","STD"
"9/30/2017 10:39:06","139.6","146.5","7.12","6.86","22.5","","LYON","LYON","STD"
"9/30/2017 10:39:11","139.6","146.5","7.14","6.86","22.5","","LYON","LYON","STD"
"9/30/2017 10:39:16","139.7","146.6","7.12","6.85","22.5","","LYON","LYON","STD"
"9/30/2017 10:39:21","139.7","146.7","7.05","6.85","22.5","","LYON","LYON","STD"
"9/30/2017 10:39:26","139.6","146.5","7","6.85","22.5","","LYON","LYON","STD"
"9/30/2017 10:39:31","139.6","146.6","7.05","6.85","22.5","","LYON","LYON","STD"
"9/30/2017 10:39:36","139.6","146.5","7.05","6.85","22.5","","LYON","LYON","STD"
"9/30/2017 10:39:41","139.6","146.6","6.99","6.85","22.5","","LYON","LYON","STD"
"9/30/2017 10:39:46","139.8","146.7","6.96","6.85","22.5","","LYON","LYON","STD"
"9/30/2017 10:39:51","139.7","146.7","6.99","6.86","22.5","","LYON","LYON","STD"
"9/30/2017 10:39:56","139.8","146.8","7.04","6.85","22.5","","LYON","LYON","STD"
"9/30/2017 10:40:01","139.7","146.6","7.06","6.85","22.5","","LYON","LYON","STD"
"9/30/2017 10:40:06","139.6","146.6","7.01","6.85","22.5","","LYON","LYON","STD"
"9/30/2017 10:40:11","139.7","146.7","6.98","6.85","22.5","","LYON","LYON","STD"
"9/30/2017 10:40:16","139.9","146.9","7.02","6.85","22.5","","LYON","LYON","STD"
"9/30/2017 10:40:21","140","147","7.05","6.85","22.5","","LYON","LYON","STD"
"9/30/2017 10:40:26","140","147","7.05","6.85","22.5","","LYON","LYON","STD"
"9/30/2017 10:40:31","140","147.1","7.04","6.85","22.5","","LYON","LYON","STD"
"9/30/2017 10:40:36","140.1","147.1","7.01","6.85","22.5","","LYON","LYON","STD"
"9/30/2017 10:40:41","140.1","147.1","7.01","6.85","22.5","","LYON","LYON","STD"
"9/30/2017 10:40:46","140.2","147.2","6.98","6.85","22.5","","LYON","LYON","STD"
"9/30/2017 10:40:51","140.3","147.3","6.98","6.85","22.5","","LYON","LYON","STD"
"9/30/2017 10:40:56","140.2","147.2","6.97","6.85","22.5","","LYON","LYON","STD"
"9/30/2017 10:41:01","140.4","147.4","7","6.85","22.5","","LYON","LYON","STD"
"9/30/2017 10:41:06","140.3","147.3","6.98","6.85","22.5","","LYON","LYON","STD"
"9/30/2017 10:41:11","140.5","147.5","6.92","6.85","22.5","","LYON","LYON","STD"
"9/30/2017 10:41:16","140.8","147.8","6.94","6.85","22.5","","LYON","LYON","STD"
"9/30/2017 10:41:21","140.7","147.8","6.96","6.85","22.5","","LYON","LYON","STD"
"9/30/2017 10:41:26","141","148","6.95","6.85","22.5","","LYON","LYON","STD"
"9/30/2017 10:41:31","141.1","148.1","6.99","6.85","22.5","","LYON","LYON","STD"
"9/30/2017 10:41:36","141.1","148.1","7.02","6.85","22.5","","LYON","LYON","STD"
"9/30/2017 10:41:41","141.2","148.2","7.07","6.85","22.5","","LYON","LYON","STD"
"9/30/2017 10:41:46","141.6","148.7","7.1","6.85","22.5","","LYON","LYON","STD"
"9/30/2017 10:41:51","141.7","148.7","7.07","6.85","22.5","","LYON","LYON","STD"
"9/30/2017 10:41:56","141.9","148.9","7.04","6.85","22.5","","LYON","LYON","STD"
"9/30/2017 10:42:01","142.1","149.2","7.06","6.84","22.5","","LYON","LYON","STD"
"9/30/2017 10:42:06","142.2","149.2","7.04","6.84","22.5","","LYON","LYON","STD"
"9/30/2017 10:42:11","142.5","149.5","7","6.84","22.5","","LYON","LYON","STD"
"9/30/2017 10:42:16","142.8","149.8","6.96","6.84","22.5","","LYON","LYON","STD"
"9/30/2017 10:42:21","143","150","6.91","6.84","22.5","","LYON","LYON","STD"
"9/30/2017 10:42:26","143.3","150.4","6.94","6.84","22.5","","LYON","LYON","STD"
"9/30/2017 10:42:31","143.6","150.6","6.94","6.84","22.5","","LYON","LYON","STD"
"9/30/2017 10:42:36","143.5","150.6","6.94","6.84","22.5","","LYON","LYON","STD"
"9/30/2017 10:42:41","143.5","150.6","6.96","6.84","22.5","","LYON","LYON","STD"
"9/30/2017 10:42:46","144","151.1","6.99","6.84","22.5","","LYON","LYON","STD"
"9/30/2017 10:42:51","144.4","151.6","7.03","6.84","22.5","","LYON","LYON","STD"
"9/30/2017 10:42:56","144.8","151.9","7.02","6.84","22.5","","LYON","LYON","STD"
"9/30/2017 10:43:01","145.3","152.4","7.05","6.84","22.5","","LYON","LYON","STD"
"9/30/2017 10:43:06","145.2","152.4","7.04","6.84","22.5","","LYON","LYON","STD"
"9/30/2017 10:43:11","145.4","152.6","6.99","6.84","22.5","","LYON","LYON","STD"
"9/30/2017 10:43:16","145.4","152.6","7.02","6.84","22.5","","LYON","LYON","STD"
"9/30/2017 10:43:21","146.2","153.5","7.08","6.83","22.5","","LYON","LYON","STD"
"9/30/2017 10:43:26","146.4","153.7","7.09","6.83","22.5","","LYON","LYON","STD"
"9/30/2017 10:43:31","146.9","154.2","7.06","6.83","22.5","","LYON","LYON","STD"
"9/30/2017 10:43:36","147.3","154.6","7.1","6.83","22.5","","LYON","LYON","STD"
"9/30/2017 10:43:41","147.7","155","7.07","6.83","22.5","","LYON","LYON","STD"
"9/30/2017 10:43:46","148","155.3","7.01","6.83","22.5","","LYON","LYON","STD"
"9/30/2017 10:43:51","148.4","155.8","6.95","6.83","22.5","","LYON","LYON","STD"
"9/30/2017 10:43:56","149.3","156.7","6.96","6.83","22.5","","LYON","LYON","STD"
"9/30/2017 10:44:01","149.6","157","6.98","6.83","22.5","","LYON","LYON","STD"
"9/30/2017 10:44:06","149.9","157.4","7.01","6.83","22.5","","LYON","LYON","STD"
"9/30/2017 10:44:11","150.3","157.7","7.02","6.82","22.5","","LYON","LYON","STD"
"9/30/2017 10:44:16","151.2","158.6","7.03","6.82","22.5","","LYON","LYON","STD"
"9/30/2017 10:44:21","151.5","158.9","7.03","6.82","22.5","","LYON","LYON","STD"
"9/30/2017 10:44:26","151.9","159.3","7.03","6.82","22.5","","LYON","LYON","STD"
"9/30/2017 10:44:31","152.4","159.9","6.98","6.82","22.6","","LYON","LYON","STD"
"9/30/2017 10:44:36","152","159.4","7","6.82","22.6","","LYON","LYON","STD"
"9/30/2017 10:44:41","152.6","160.1","7.06","6.82","22.5","","LYON","LYON","STD"
"9/30/2017 10:44:46","153.6","161.2","7.02","6.82","22.5","","LYON","LYON","STD"
"9/30/2017 10:44:51","154.5","162.1","7.03","6.82","22.5","","LYON","LYON","STD"
"9/30/2017 10:44:56","155.4","163","7.02","6.82","22.5","","LYON","LYON","STD"
"9/30/2017 10:45:01","155.9","163.6","7.02","6.82","22.5","","LYON","LYON","STD"
"9/30/2017 10:45:06","156.1","163.8","7.07","6.82","22.5","","LYON","LYON","STD"
"9/30/2017 10:45:11","156.6","164.4","7.05","6.81","22.5","","LYON","LYON","STD"
"9/30/2017 10:45:16","156.3","164","7.03","6.81","22.5","","LYON","LYON","STD"
"9/30/2017 10:45:21","156.7","164.4","7.01","6.81","22.6","","LYON","LYON","STD"
"9/30/2017 10:45:26","158.4","166.2","7.07","6.81","22.5","","LYON","LYON","STD"
"9/30/2017 10:45:31","159.2","167","7.04","6.81","22.5","","LYON","LYON","STD"
"9/30/2017 10:45:36","159.7","167.6","7","6.81","22.5","","LYON","LYON","STD"
"9/30/2017 10:45:41","159.8","167.6","6.93","6.81","22.6","","LYON","LYON","STD"
"9/30/2017 10:45:46","160.2","168","6.92","6.81","22.6","","LYON","LYON","STD"
"9/30/2017 10:45:51","160.5","168.4","6.94","6.81","22.5","","LYON","LYON","STD"
"9/30/2017 10:45:56","161.6","169.6","6.98","6.81","22.5","","LYON","LYON","STD"
"9/30/2017 10:46:01","162.4","170.4","6.99","6.81","22.5","","LYON","LYON","STD"
"9/30/2017 10:46:06","163","171","6.99","6.8","22.5","","LYON","LYON","STD"
"9/30/2017 10:46:11","163.9","172","7.05","6.8","22.5","","LYON","LYON","STD"
"9/30/2017 10:46:16","165","173.1","7.05","6.8","22.5","","LYON","LYON","STD"
"9/30/2017 10:46:21","165.2","173.3","7.01","6.8","22.5","","LYON","LYON","STD"
"9/30/2017 10:46:26","165.6","173.7","6.88","6.8","22.6","","LYON","LYON","STD"
"9/30/2017 10:46:31","165.9","174","6.9","6.8","22.5","","LYON","LYON","STD"
"9/30/2017 10:46:36","166.7","174.9","6.96","6.8","22.5","","LYON","LYON","STD"
"9/30/2017 10:46:41","167.8","176.1","6.99","6.8","22.5","","LYON","LYON","STD"
"9/30/2017 10:46:46","168.5","176.8","6.99","6.8","22.5","","LYON","LYON","STD"
"9/30/2017 10:46:51","169.2","177.5","7.02","6.8","22.5","","LYON","LYON","STD"
"9/30/2017 10:46:56","169.5","177.9","7.03","6.8","22.5","","LYON","LYON","STD"
"9/30/2017 10:47:01","169.6","178","6.99","6.8","22.5","","LYON","LYON","STD"
"9/30/2017 10:47:06","171.1","179.6","6.93","6.8","22.5","","LYON","LYON","STD"
"9/30/2017 10:47:11","172.3","180.9","6.95","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:47:16","173.6","182.2","6.97","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:47:21","173.9","182.6","6.97","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:47:26","174.2","182.8","6.97","6.8","22.5","","LYON","LYON","STD"
"9/30/2017 10:47:31","174.6","183.4","6.99","6.8","22.5","","LYON","LYON","STD"
"9/30/2017 10:47:36","175.5","184.3","7.03","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:47:41","176.1","184.8","7.01","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:47:46","176.8","185.7","6.98","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:47:51","176.9","185.7","6.98","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:47:56","177.8","186.7","6.94","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:48:01","178.9","187.8","6.93","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:48:06","179.7","188.7","6.95","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:48:11","180.2","189.2","6.94","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:48:16","181.4","190.4","6.94","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:48:21","181","190","6.96","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:48:26","181.3","190.3","6.92","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:48:31","182","191.1","6.94","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:48:36","183.3","192.4","7","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:48:41","183.5","192.7","7.03","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:48:46","184.6","193.8","7.02","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:48:51","185.7","195","7.01","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:48:56","186.6","195.9","7","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:49:01","187.6","197","6.95","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:49:06","188","197.5","6.93","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:49:11","188.8","198.3","6.94","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:49:16","189","198.5","6.92","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:49:21","190.1","199.7","6.94","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:49:26","191","200.6","6.97","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:49:31","191.7","201.4","6.94","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:49:36","190.3","200","6.93","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:49:41","190.6","200.2","6.96","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:49:46","192.4","202.2","7","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:49:51","193.8","203.7","6.98","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:49:56","193.1","202.9","6.94","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:50:01","192.9","202.7","6.9","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:50:06","194.5","204.4","6.93","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:50:11","195.6","205.5","6.95","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:50:16","196.8","206.8","6.95","6.78","22.5","","LYON","LYON","STD"
"9/30/2017 10:50:21","198.7","208.8","6.98","6.78","22.5","","LYON","LYON","STD"
"9/30/2017 10:50:26","199.1","209.3","6.99","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:50:31","199.4","209.5","6.93","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:50:36","200.1","210.3","6.94","6.78","22.5","","LYON","LYON","STD"
"9/30/2017 10:50:41","200.9","211.1","6.96","6.78","22.5","","LYON","LYON","STD"
"9/30/2017 10:50:46","201.7","211.9","6.99","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:50:51","201.9","212.1","6.98","6.79","22.5","","LYON","LYON","STD"
"9/30/2017 10:50:56","202.3","212.6","6.94","6.78","22.5","","LYON","LYON","STD"
"9/30/2017 10:51:01","203.2","213.6","6.94","6.78","22.5","","LYON","LYON","STD"
"9/30/2017 10:51:06","204.7","215.1","6.99","6.78","22.5","","LYON","LYON","STD"
"9/30/2017 10:51:11","205.5","215.9","6.98","6.78","22.5","","LYON","LYON","STD"
"9/30/2017 10:51:16","206.2","216.6","6.96","6.78","22.5","","LYON","LYON","STD"
"9/30/2017 10:51:21","207.2","217.6","6.94","6.78","22.5","","LYON","LYON","STD"
"9/30/2017 10:51:26","206.7","217.1","6.92","6.78","22.5","","LYON","LYON","STD"
"9/30/2017 10:51:31","207","217.3","6.92","6.78","22.5","","LYON","LYON","STD"
"9/30/2017 10:51:36","209.1","219.5","6.95","6.78","22.5","","LYON","LYON","STD"
"9/30/2017 10:51:41","209.1","219.5","6.95","6.78","22.5","","LYON","LYON","STD"
"9/30/2017 10:51:46","210.4","220.8","6.94","6.78","22.5","","LYON","LYON","STD"
"9/30/2017 10:51:51","210.8","221.3","6.91","6.78","22.5","","LYON","LYON","STD"
"9/30/2017 10:51:56","212.3","222.7","6.92","6.78","22.5","","LYON","LYON","STD"
"9/30/2017 10:52:01","213.8","224.3","6.98","6.78","22.5","","LYON","LYON","STD"
"9/30/2017 10:52:06","215","225.5","6.96","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:52:11","215.2","225.7","6.98","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:52:16","215.3","225.8","7.01","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:52:21","216.5","227.1","7","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:52:26","218.6","229.1","6.99","6.77","22.6","","LYON","LYON","STD"
"9/30/2017 10:52:31","218.9","229.5","6.99","6.77","22.6","","LYON","LYON","STD"
"9/30/2017 10:52:36","219.2","229.8","7.03","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:52:41","220.6","231.3","7.03","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:52:46","221.5","232.2","6.99","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:52:51","222.2","232.9","6.96","6.77","22.6","","LYON","LYON","STD"
"9/30/2017 10:52:56","223","233.7","6.91","6.77","22.6","","LYON","LYON","STD"
"9/30/2017 10:53:01","223.4","234","6.88","6.77","22.6","","LYON","LYON","STD"
"9/30/2017 10:53:06","223.8","234.5","6.94","6.77","22.6","","LYON","LYON","STD"
"9/30/2017 10:53:11","225.2","235.9","7","6.77","22.6","","LYON","LYON","STD"
"9/30/2017 10:53:16","225.9","236.7","6.97","6.77","22.6","","LYON","LYON","STD"
"9/30/2017 10:53:21","226.9","237.7","6.91","6.77","22.6","","LYON","LYON","STD"
"9/30/2017 10:53:26","228.5","239.3","6.9","6.77","22.6","","LYON","LYON","STD"
"9/30/2017 10:53:31","228.9","239.7","6.84","6.77","22.6","","LYON","LYON","STD"
"9/30/2017 10:53:36","228.2","239","6.84","6.77","22.6","","LYON","LYON","STD"
"9/30/2017 10:53:41","227.8","238.5","6.86","6.77","22.6","","LYON","LYON","STD"
"9/30/2017 10:53:46","228.1","238.9","6.87","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:53:51","229","239.7","6.9","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:53:56","230","240.9","6.95","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:54:01","230.1","241","6.99","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:54:06","231.3","242.2","7.02","6.77","22.6","","LYON","LYON","STD"
"9/30/2017 10:54:11","232.1","243.1","7","6.77","22.6","","LYON","LYON","STD"
"9/30/2017 10:54:16","233.9","245","6.98","6.77","22.6","","LYON","LYON","STD"
"9/30/2017 10:54:21","233.8","244.9","6.97","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:54:26","233.3","244.4","6.93","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:54:31","235","246.1","6.94","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:54:36","236.2","247.3","6.94","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:54:41","237","248.2","6.96","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:54:46","239.1","250.4","6.96","6.77","22.6","","LYON","LYON","STD"
"9/30/2017 10:54:51","240.2","251.7","6.98","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:54:56","239.7","251.1","6.98","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:55:01","240.7","252.2","6.96","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:55:06","241.7","253.2","6.96","6.77","22.6","","LYON","LYON","STD"
"9/30/2017 10:55:11","242.4","253.9","7","6.77","22.6","","LYON","LYON","STD"
"9/30/2017 10:55:16","243.5","255","7.02","6.77","22.6","","LYON","LYON","STD"
"9/30/2017 10:55:21","245.1","256.8","7.04","6.77","22.6","","LYON","LYON","STD"
"9/30/2017 10:55:26","246.8","258.6","7.01","6.77","22.6","","LYON","LYON","STD"
"9/30/2017 10:55:31","246.1","257.8","6.97","6.77","22.6","","LYON","LYON","STD"
"9/30/2017 10:55:36","246","257.6","6.99","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:55:41","246.6","258.3","7.03","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:55:46","248.2","259.9","7.04","6.77","22.6","","LYON","LYON","STD"
"9/30/2017 10:55:51","248.9","260.7","7.03","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:55:56","249.2","261.1","6.98","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:56:01","250.2","262.2","6.91","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:56:06","251.8","263.8","6.86","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:56:11","252","263.9","6.92","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:56:16","251.7","263.7","6.97","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:56:21","252.1","264.1","6.98","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:56:26","252.8","264.8","6.96","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:56:31","252.5","264.5","6.91","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:56:36","253.7","265.8","6.92","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:56:41","254","266.2","6.94","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:56:46","255.6","267.8","6.93","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:56:51","256.8","269.2","6.94","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:56:56","257.7","270","6.95","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:57:01","257.7","270","6.92","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:57:06","257","269.3","6.9","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:57:11","256.1","268.3","6.89","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:57:16","257.2","269.5","6.91","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:57:21","258.7","271.2","6.96","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:57:26","259.2","271.8","6.99","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:57:31","259.2","271.7","7","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:57:36","259.2","271.8","7","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:57:41","260.2","273","6.97","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:57:46","261.1","273.9","6.99","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:57:51","260.7","273.4","6.98","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:57:56","262","274.8","6.98","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:58:01","263.7","276.6","6.98","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:58:06","265.1","278.1","6.98","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:58:11","265.7","278.7","6.95","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:58:16","265.9","278.9","6.93","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:58:21","266.8","279.8","6.92","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:58:26","267.9","280.9","6.91","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:58:31","269.1","282.2","6.95","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:58:36","269.4","282.6","6.96","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:58:41","270.4","283.6","6.91","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:58:46","271.5","284.7","6.92","6.78","22.6","","LYON","LYON","STD"
"9/30/2017 10:58:51","271.6","284.9","6.91","6.77","22.6","","LYON","LYON","STD"
"9/30/2017 10:58:56","272.6","285.9","6.87","6.77","22.6","","LYON","LYON","STD"
"9/30/2017 10:59:01","273.4","286.8","6.87","6.77","22.6","","LYON","LYON","STD"
"9/30/2017 10:59:06","275.4","288.9","6.86","6.77","22.6","","LYON","LYON","STD"
"9/30/2017 10:59:11","277.3","290.9","6.88","6.77","22.6","","LYON","LYON","STD"
"9/30/2017 10:59:16","278.5","292.1","6.94","6.77","22.6","","LYON","LYON","STD"
"9/30/2017 10:59:21","278.7","292.4","6.95","6.77","22.6","","LYON","LYON","STD"
"9/30/2017 10:59:26","278.9","292.5","6.91","6.77","22.6","","LYON","LYON","STD"
"9/30/2017 10:59:31","279.9","293.7","6.93","6.77","22.5","","LYON","LYON","STD"
"9/30/2017 10:59:36","278.1","291.8","6.97","6.78","22.5","","LYON","LYON","STD"
"9/30/2017 10:59:41","281","294.9","7.01","6.78","22.5","","LYON","LYON","STD"
"9/30/2017 10:59:46","283.8","297.8","7.01","6.77","22.5","","LYON","LYON","STD"
"9/30/2017 10:59:51","285.6","299.7","6.97","6.77","22.5","","LYON","LYON","STD"
"9/30/2017 10:59:56","287.2","301.4","6.94","6.77","22.5","","LYON","LYON","STD"
"9/30/2017 11:00:01","287.7","301.9","6.97","6.77","22.5","","LYON","LYON","STD"
"9/30/2017 11:00:06","287.6","301.8","6.98","6.77","22.5","","LYON","LYON","STD"
"9/30/2017 11:00:11","288.6","302.8","6.97","6.77","22.5","","LYON","LYON","STD"
"9/30/2017 11:00:16","290.1","304.4","6.97","6.77","22.5","","LYON","LYON","STD"
"9/30/2017 11:00:21","290.6","304.9","7","6.77","22.5","","LYON","LYON","STD"
"9/30/2017 11:00:26","291","305.3","6.99","6.77","22.5","","LYON","LYON","STD"
"9/30/2017 11:00:31","294.4","309","6.94","6.77","22.5","","LYON","LYON","STD"
"9/30/2017 11:00:36","298.1","312.8","6.91","6.77","22.5","","LYON","LYON","STD"
"9/30/2017 11:00:41","299","313.8","6.92","6.76","22.5","","LYON","LYON","STD"
"9/30/2017 11:00:46","300.4","315.2","6.89","6.76","22.5","","LYON","LYON","STD"
"9/30/2017 11:00:51","301.8","316.8","6.89","6.76","22.5","","LYON","LYON","STD"
"9/30/2017 11:00:56","302.3","317.2","6.89","6.77","22.5","","LYON","LYON","STD"
"9/30/2017 11:01:01","302","316.9","6.88","6.77","22.5","","LYON","LYON","STD"
"9/30/2017 11:01:06","301.8","316.6","6.9","6.77","22.5","","LYON","LYON","STD"
"9/30/2017 11:01:11","304.9","320","6.93","6.76","22.5","","LYON","LYON","STD"
"9/30/2017 11:01:16","305.9","321","6.93","6.77","22.5","","LYON","LYON","STD"
"9/30/2017 11:01:21","309.5","324.7","6.91","6.76","22.6","","LYON","LYON","STD"
"9/30/2017 11:01:26","311.1","326.3","6.95","6.76","22.6","","LYON","LYON","STD"
"9/30/2017 11:01:31","311.4","326.6","6.98","6.76","22.6","","LYON","LYON","STD"
"9/30/2017 11:01:36","312.7","327.9","6.95","6.76","22.6","","LYON","LYON","STD"
"9/30/2017 11:01:41","313.5","328.7","6.92","6.76","22.6","","LYON","LYON","STD"
"9/30/2017 11:01:46","313.6","328.8","6.9","6.76","22.6","","LYON","LYON","STD"
"9/30/2017 11:01:51","314.6","329.8","6.9","6.76","22.6","","LYON","LYON","STD"
"9/30/2017 11:01:56","315.5","330.8","6.89","6.76","22.6","","LYON","LYON","STD"
"9/30/2017 11:02:01","318.4","333.8","6.9","6.76","22.6","","LYON","LYON","STD"
"9/30/2017 11:02:06","321.4","336.9","6.94","6.76","22.6","","LYON","LYON","STD"
"9/30/2017 11:02:11","320","335.4","6.94","6.76","22.6","","LYON","LYON","STD"
"9/30/2017 11:02:16","320.6","336","6.88","6.76","22.6","","LYON","LYON","STD"
"9/30/2017 11:02:21","322.1","337.6","6.9","6.76","22.6","","LYON","LYON","STD"
"9/30/2017 11:02:26","322.6","338","6.92","6.76","22.6","","LYON","LYON","STD"
"9/30/2017 11:02:31","323","338.4","6.93","6.76","22.6","","LYON","LYON","STD"
"9/30/2017 11:02:36","325.8","341.3","6.95","6.76","22.6","","LYON","LYON","STD"
"9/30/2017 11:02:41","328","343.6","6.96","6.76","22.6","","LYON","LYON","STD"
"9/30/2017 11:02:46","327.4","342.9","6.94","6.76","22.6","","LYON","LYON","STD"
"9/30/2017 11:02:51","330.3","345.9","6.93","6.76","22.6","","LYON","LYON","STD"
"9/30/2017 11:02:56","331.9","347.6","6.92","6.76","22.6","","LYON","LYON","STD"
"9/30/2017 11:03:01","331.8","347.5","6.94","6.76","22.6","","LYON","LYON","STD"
"9/30/2017 11:03:06","332.8","348.4","6.88","6.76","22.7","","LYON","LYON","STD"
"9/30/2017 11:03:11","334","349.6","6.88","6.76","22.7","","LYON","LYON","STD"
"9/30/2017 11:03:16","336.4","352.1","6.9","6.76","22.7","","LYON","LYON","STD"
